epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,157288,1.64953,0.80086,1.69003,0.69656,0.60018,0.64464,0.4922,1.58143,1.12953,1.73347,0.005578,0.005578,0.005578
136,157814,1.65458,0.80492,1.69606,0.6969,0.59969,0.6451,0.4928,1.58064,1.12874,1.7327,0.005545,0.005545,0.005545
137,161013,1.67076,0.80167,1.69446,0.69594,0.60203,0.63661,0.48817,1.58037,1.1281,1.73231,0.005512,0.005512,0.005512
138,161542,1.66696,0.80863,1.69453,0.69514,0.60275,0.63709,0.48859,1.57961,1.12737,1.73173,0.005479,0.005479,0.005479
139,164978,1.65677,0.79673,1.68486,0.69506,0.60283,0.63738,0.48877,1.5793,1.12678,1.73115,0.005446,0.005446,0.005446
140,165511,1.64316,0.79319,1.68892,0.6953,0.60373,0.63785,0.48941,1.57882,1.12614,1.73075,0.005413,0.005413,0.005413
141,169526,1.64512,0.79617,1.69077,0.6947,0.60537,0.63844,0.49003,1.57827,1.12585,1.73026,0.00538,0.00538,0.00538
142,170056,1.63305,0.78916,1.68485,0.69494,0.60614,0.63853,0.49027,1.57731,1.1256,1.72966,0.005347,0.005347,0.005347
143,170588,1.64045,0.78412,1.68604,0.69638,0.6061,0.63882,0.49058,1.57672,1.12558,1.7292,0.005314,0.005314,0.005314
144,171123,1.6523,0.79052,1.68374,0.69722,0.60578,0.63946,0.49117,1.57639,1.12535,1.72889,0.005281,0.005281,0.005281
145,171654,1.62842,0.78576,1.68293,0.69905,0.60561,0.63954,0.49139,1.57578,1.12498,1.72832,0.005248,0.005248,0.005248
146,172183,1.63606,0.78522,1.68196,0.70364,0.60184,0.63937,0.49156,1.57538,1.12466,1.72805,0.005215,0.005215,0.005215
147,172722,1.65269,0.78907,1.68048,0.70311,0.60387,0.64003,0.49208,1.57476,1.12419,1.72787,0.005182,0.005182,0.005182
148,176108,1.6436,0.78506,1.68198,0.70388,0.60339,0.6403,0.49251,1.57418,1.1235,1.72757,0.005149,0.005149,0.005149
149,176793,1.62788,0.78884,1.68445,0.70336,0.60402,0.64059,0.49306,1.57414,1.12299,1.72725,0.005116,0.005116,0.005116
150,177330,1.62844,0.77996,1.67538,0.70369,0.6042,0.64073,0.49335,1.57337,1.1221,1.72653,0.005083,0.005083,0.005083
151,177860,1.63181,0.78185,1.68339,0.70366,0.60438,0.64078,0.49378,1.57252,1.12184,1.72585,0.00505,0.00505,0.00505
152,178391,1.63552,0.78107,1.68262,0.70404,0.60361,0.64157,0.49406,1.5722,1.12095,1.72582,0.005017,0.005017,0.005017
153,184195,1.63531,0.78709,1.68264,0.70315,0.60449,0.64169,0.49435,1.57141,1.12058,1.72542,0.004984,0.004984,0.004984
154,184724,1.63634,0.78002,1.67822,0.70349,0.60487,0.64151,0.49438,1.57052,1.12026,1.72504,0.004951,0.004951,0.004951
155,185255,1.63456,0.78182,1.67937,0.70088,0.60688,0.64214,0.49498,1.57047,1.11939,1.72474,0.004918,0.004918,0.004918
156,185790,1.62294,0.78016,1.67377,0.70077,0.60709,0.64244,0.49532,1.57,1.11833,1.72444,0.004885,0.004885,0.004885
157,186319,1.63117,0.77993,1.67859,0.70389,0.60539,0.64241,0.49531,1.56919,1.11795,1.72404,0.004852,0.004852,0.004852
158,186850,1.62558,0.78203,1.67259,0.70336,0.60619,0.64251,0.49568,1.56877,1.11722,1.7238,0.004819,0.004819,0.004819
159,187542,1.63272,0.77721,1.68148,0.70395,0.60554,0.64253,0.49632,1.568,1.1166,1.72327,0.004786,0.004786,0.004786
160,188117,1.63814,0.77506,1.67667,0.70401,0.60522,0.64285,0.49682,1.56714,1.11561,1.72278,0.004753,0.004753,0.004753
161,188650,1.62659,0.77802,1.6772,0.70351,0.60656,0.64334,0.49659,1.56665,1.11469,1.72235,0.00472,0.00472,0.00472
162,189178,1.62722,0.76901,1.66617,0.70628,0.6059,0.64336,0.49667,1.56558,1.11369,1.72154,0.004687,0.004687,0.004687
163,189711,1.62747,0.7708,1.67627,0.70744,0.60542,0.64387,0.49708,1.56473,1.11274,1.72107,0.004654,0.004654,0.004654
164,192397,1.62466,0.76601,1.6718,0.76452,0.60439,0.64393,0.4974,1.56424,1.11281,1.72093,0.004621,0.004621,0.004621
165,192924,1.61031,0.76637,1.67573,0.76506,0.60398,0.64469,0.4979,1.56359,1.11284,1.7206,0.004588,0.004588,0.004588
166,196148,1.62209,0.77668,1.66703,0.76379,0.60643,0.64491,0.49795,1.56303,1.11216,1.72056,0.004555,0.004555,0.004555
167,196681,1.60739,0.76573,1.66871,0.76319,0.60748,0.64518,0.49829,1.56245,1.11193,1.72008,0.004522,0.004522,0.004522
168,197211,1.62063,0.76574,1.6705,0.76223,0.60817,0.64553,0.49887,1.56216,1.11124,1.71989,0.004489,0.004489,0.004489
169,201405,1.60938,0.75797,1.6701,0.76107,0.60973,0.64569,0.49907,1.56156,1.11095,1.71966,0.004456,0.004456,0.004456
170,201943,1.60991,0.75949,1.67314,0.76162,0.60901,0.64596,0.49938,1.56103,1.11055,1.7193,0.004423,0.004423,0.004423
171,202471,1.6161,0.75918,1.6645,0.76107,0.6102,0.64659,0.4999,1.56042,1.10989,1.71902,0.00439,0.00439,0.00439
172,202998,1.58857,0.75652,1.66004,0.76041,0.61046,0.64662,0.50017,1.5602,1.10972,1.71888,0.004357,0.004357,0.004357
173,206590,1.60471,0.75736,1.66674,0.7634,0.60863,0.64611,0.50009,1.56004,1.10984,1.71852,0.004324,0.004324,0.004324
174,207118,1.5898,0.75618,1.65962,0.7634,0.60944,0.64637,0.5003,1.55944,1.10903,1.71801,0.004291,0.004291,0.004291
175,207645,1.62328,0.76063,1.67357,0.75689,0.61428,0.64644,0.50062,1.55934,1.10914,1.7176,0.004258,0.004258,0.004258
176,208171,1.6025,0.75396,1.66798,0.75843,0.61267,0.64707,0.50134,1.55899,1.10917,1.7174,0.004225,0.004225,0.004225
177,211983,1.60471,0.75849,1.66816,0.75619,0.61592,0.64757,0.50182,1.55844,1.10891,1.71685,0.004192,0.004192,0.004192
178,214905,1.59673,0.75421,1.66481,0.75567,0.61597,0.64777,0.50186,1.55776,1.10929,1.71635,0.004159,0.004159,0.004159
179,215436,1.60391,0.7569,1.66348,0.75655,0.61716,0.64725,0.50224,1.55704,1.1092,1.71602,0.004126,0.004126,0.004126
180,215964,1.58724,0.75531,1.65752,0.76057,0.61362,0.64696,0.50267,1.55694,1.10909,1.71573,0.004093,0.004093,0.004093
181,216491,1.58458,0.74848,1.65522,0.76173,0.61224,0.64727,0.5029,1.55655,1.10917,1.71525,0.00406,0.00406,0.00406
182,217018,1.59125,0.74868,1.65624,0.70594,0.61245,0.6473,0.50301,1.55628,1.10916,1.71468,0.004027,0.004027,0.004027
183,217547,1.58962,0.74967,1.65506,0.7079,0.61061,0.64788,0.5039,1.55581,1.10892,1.71402,0.003994,0.003994,0.003994
184,220629,1.58238,0.74628,1.66042,0.70885,0.60879,0.64801,0.50403,1.55532,1.1084,1.7136,0.003961,0.003961,0.003961
185,224638,1.5903,0.74814,1.65592,0.71024,0.60836,0.64805,0.50415,1.55478,1.10817,1.71279,0.003928,0.003928,0.003928
186,225167,1.58358,0.74341,1.6547,0.70939,0.60939,0.64826,0.50479,1.55436,1.10813,1.71245,0.003895,0.003895,0.003895
187,225703,1.5915,0.7473,1.65961,0.71134,0.60889,0.64866,0.50497,1.554,1.10804,1.71205,0.003862,0.003862,0.003862
188,228163,1.57589,0.73687,1.65389,0.71133,0.61064,0.64895,0.50534,1.55342,1.10761,1.71153,0.003829,0.003829,0.003829
189,228693,1.58386,0.7398,1.653,0.71051,0.61257,0.64879,0.50561,1.55268,1.10768,1.71102,0.003796,0.003796,0.003796
190,232733,1.57685,0.73522,1.6557,0.71194,0.61114,0.64876,0.5059,1.55248,1.10771,1.71068,0.003763,0.003763,0.003763
191,233265,1.57658,0.74061,1.65496,0.71291,0.60961,0.6486,0.50592,1.55222,1.10715,1.71023,0.00373,0.00373,0.00373
192,233799,1.59137,0.74016,1.65874,0.71322,0.61024,0.64895,0.5062,1.55147,1.10753,1.70985,0.003697,0.003697,0.003697
193,240260,1.57485,0.73389,1.64958,0.71473,0.60806,0.6493,0.50662,1.55103,1.10784,1.70947,0.003664,0.003664,0.003664
194,240799,1.57193,0.73777,1.65849,0.71243,0.61301,0.64956,0.50684,1.55062,1.10722,1.70915,0.003631,0.003631,0.003631
195,241330,1.56235,0.73344,1.64851,0.71269,0.61313,0.65019,0.50776,1.55047,1.10726,1.70862,0.003598,0.003598,0.003598
196,242855,1.57175,0.733,1.64812,0.71282,0.61317,0.64982,0.50792,1.54999,1.10698,1.7084,0.003565,0.003565,0.003565
197,243388,1.5763,0.73446,1.65297,0.71247,0.6138,0.64999,0.50817,1.54962,1.10693,1.70818,0.003532,0.003532,0.003532
198,247918,1.56265,0.72777,1.6464,0.71199,0.61431,0.65012,0.50804,1.54896,1.10692,1.70739,0.003499,0.003499,0.003499
199,248601,1.55375,0.72835,1.64136,0.71349,0.61434,0.64952,0.50791,1.54908,1.10696,1.70693,0.003466,0.003466,0.003466
200,252224,1.55998,0.72846,1.64168,0.71618,0.61289,0.65006,0.50811,1.54852,1.10722,1.70638,0.003433,0.003433,0.003433
201,252783,1.56019,0.72423,1.64708,0.71755,0.61226,0.65013,0.5082,1.54838,1.10757,1.70615,0.0034,0.0034,0.0034
202,253312,1.56336,0.72832,1.64658,0.71609,0.61437,0.6502,0.5084,1.54782,1.10785,1.70567,0.003367,0.003367,0.003367
203,259016,1.55881,0.72654,1.6468,0.71549,0.61421,0.6505,0.50875,1.54784,1.10808,1.70538,0.003334,0.003334,0.003334
204,259546,1.55049,0.72892,1.64495,0.71748,0.61315,0.65069,0.50911,1.5475,1.10804,1.70488,0.003301,0.003301,0.003301
205,260081,1.55664,0.72403,1.64554,0.7164,0.61528,0.65084,0.50931,1.54754,1.10824,1.70453,0.003268,0.003268,0.003268
206,260613,1.54712,0.7321,1.64128,0.71711,0.61455,0.65101,0.50959,1.5471,1.10822,1.70395,0.003235,0.003235,0.003235
207,261149,1.54237,0.73111,1.63632,0.71783,0.61377,0.65101,0.50972,1.54703,1.10853,1.70355,0.003202,0.003202,0.003202
208,265731,1.56662,0.72644,1.64744,0.71908,0.61362,0.65137,0.50991,1.54695,1.10853,1.70303,0.003169,0.003169,0.003169
209,266263,1.56028,0.72174,1.64793,0.71871,0.61424,0.65094,0.51013,1.54678,1.10875,1.70256,0.003136,0.003136,0.003136
210,266798,1.56345,0.71718,1.64163,0.71872,0.61431,0.65059,0.51019,1.54635,1.10861,1.70211,0.003103,0.003103,0.003103
211,267331,1.54776,0.72315,1.64935,0.72025,0.61433,0.65079,0.51045,1.54616,1.10825,1.70171,0.00307,0.00307,0.00307
212,267861,1.53474,0.71405,1.63604,0.72006,0.61394,0.65104,0.51076,1.54586,1.10765,1.70174,0.003037,0.003037,0.003037
213,273057,1.54534,0.71536,1.63278,0.72115,0.61239,0.65122,0.51089,1.54547,1.10726,1.70117,0.003004,0.003004,0.003004
214,273582,1.54123,0.71591,1.6384,0.72064,0.61296,0.65116,0.51077,1.54511,1.10729,1.70096,0.002971,0.002971,0.002971
215,274116,1.5586,0.71332,1.63637,0.72084,0.61286,0.65145,0.5111,1.54476,1.10739,1.70056,0.002938,0.002938,0.002938
216,274646,1.55099,0.71479,1.63857,0.72062,0.61171,0.65158,0.5113,1.54468,1.10796,1.70048,0.002905,0.002905,0.002905
217,275177,1.54125,0.71315,1.63969,0.72103,0.61166,0.6519,0.5116,1.54386,1.10739,1.70011,0.002872,0.002872,0.002872
218,275711,1.53341,0.70627,1.63403,0.7212,0.61175,0.65198,0.51161,1.54343,1.10735,1.69997,0.002839,0.002839,0.002839
219,278490,1.53498,0.70611,1.63511,0.72193,0.61141,0.6522,0.51208,1.54286,1.10726,1.69981,0.002806,0.002806,0.002806
220,279020,1.53409,0.70054,1.63079,0.72393,0.60926,0.6523,0.51226,1.54235,1.10712,1.6997,0.002773,0.002773,0.002773
221,282133,1.54298,0.71141,1.63275,0.72401,0.60945,0.65255,0.51248,1.54181,1.10721,1.69939,0.00274,0.00274,0.00274
222,282671,1.53538,0.70534,1.62546,0.72466,0.60906,0.6529,0.51277,1.5414,1.1077,1.69898,0.002707,0.002707,0.002707
223,283208,1.52958,0.7035,1.63486,0.7227,0.61041,0.6533,0.51352,1.54097,1.10773,1.69867,0.002674,0.002674,0.002674
224,287996,1.53121,0.70468,1.62879,0.7228,0.61163,0.65331,0.5132,1.54071,1.10805,1.6984,0.002641,0.002641,0.002641
225,288529,1.53894,0.70489,1.62928,0.72286,0.61225,0.65343,0.51324,1.54037,1.10853,1.69808,0.002608,0.002608,0.002608
226,291221,1.51858,0.69808,1.62542,0.72179,0.61301,0.65318,0.51349,1.54066,1.10874,1.69796,0.002575,0.002575,0.002575
227,291756,1.54539,0.70133,1.63925,0.72203,0.61348,0.65336,0.51351,1.54069,1.10913,1.69774,0.002542,0.002542,0.002542
228,292293,1.51087,0.69377,1.6288,0.7224,0.61335,0.65362,0.51407,1.54027,1.10901,1.69728,0.002509,0.002509,0.002509
229,296618,1.51473,0.69898,1.61957,0.72162,0.61404,0.65416,0.51457,1.54002,1.10893,1.69684,0.002476,0.002476,0.002476
230,297148,1.51454,0.69828,1.62986,0.72201,0.61307,0.65432,0.51471,1.53961,1.10848,1.69666,0.002443,0.002443,0.002443
231,297679,1.51748,0.69709,1.62371,0.72164,0.61252,0.65475,0.51515,1.53856,1.10831,1.69624,0.00241,0.00241,0.00241
232,300461,1.50839,0.69453,1.62041,0.72116,0.61414,0.65511,0.51558,1.53802,1.10819,1.69579,0.002377,0.002377,0.002377
233,300993,1.51565,0.69537,1.62546,0.72148,0.61504,0.65541,0.51559,1.53802,1.10866,1.69527,0.002344,0.002344,0.002344
234,301526,1.51279,0.69162,1.62111,0.72197,0.61418,0.65606,0.51593,1.5375,1.10879,1.69492,0.002311,0.002311,0.002311
235,304742,1.50796,0.69532,1.61903,0.72223,0.61398,0.65616,0.51628,1.53742,1.10873,1.69446,0.002278,0.002278,0.002278
236,305283,1.5216,0.69227,1.62234,0.72197,0.61373,0.65679,0.51683,1.53641,1.10881,1.69383,0.002245,0.002245,0.002245
237,305808,1.50727,0.69386,1.62276,0.7239,0.61305,0.6572,0.5171,1.53631,1.10901,1.69381,0.002212,0.002212,0.002212
238,306339,1.5013,0.68204,1.61619,0.72441,0.61435,0.65758,0.51771,1.53622,1.10929,1.69336,0.002179,0.002179,0.002179
239,308829,1.50396,0.68577,1.62349,0.72509,0.61396,0.65815,0.51792,1.53589,1.10906,1.69288,0.002146,0.002146,0.002146
240,309358,1.5016,0.6834,1.61672,0.72529,0.61425,0.65837,0.51794,1.53547,1.10961,1.69273,0.002113,0.002113,0.002113
241,309888,1.50351,0.68752,1.62026,0.72419,0.61407,0.65806,0.51842,1.5347,1.10972,1.69202,0.00208,0.00208,0.00208
242,310418,1.49234,0.67886,1.61295,0.72356,0.61591,0.65898,0.51864,1.53448,1.10956,1.69183,0.002047,0.002047,0.002047
243,310952,1.48718,0.67741,1.61029,0.72326,0.61528,0.65874,0.51937,1.53438,1.1097,1.69148,0.002014,0.002014,0.002014
244,311484,1.49044,0.67903,1.61108,0.72369,0.61529,0.65968,0.52,1.53355,1.10922,1.69066,0.001981,0.001981,0.001981
245,312017,1.50238,0.68008,1.62402,0.72415,0.6149,0.65952,0.51966,1.53305,1.10846,1.6904,0.001948,0.001948,0.001948
246,312546,1.50619,0.68198,1.62554,0.72509,0.61421,0.6602,0.52016,1.53279,1.10856,1.69016,0.001915,0.001915,0.001915
247,316388,1.47944,0.67497,1.61259,0.72695,0.61302,0.66102,0.52109,1.53251,1.10868,1.68973,0.001882,0.001882,0.001882
248,316916,1.48745,0.67247,1.61081,0.728,0.61215,0.66081,0.52104,1.53227,1.10875,1.68941,0.001849,0.001849,0.001849
249,317450,1.49406,0.67466,1.61722,0.73062,0.61091,0.66165,0.52147,1.53247,1.10853,1.68952,0.001816,0.001816,0.001816
250,317979,1.50155,0.67516,1.61738,0.73536,0.60851,0.66195,0.52189,1.53259,1.10855,1.68933,0.001783,0.001783,0.001783
251,318508,1.48227,0.67196,1.61001,0.73715,0.60839,0.66258,0.52251,1.53227,1.10794,1.68939,0.00175,0.00175,0.00175
252,322802,1.49397,0.67182,1.61373,0.73699,0.60859,0.66276,0.52281,1.53202,1.10741,1.68885,0.001717,0.001717,0.001717
253,323332,1.48853,0.67348,1.6103,0.73856,0.60787,0.66259,0.52276,1.53164,1.10733,1.68839,0.001684,0.001684,0.001684
254,323861,1.48635,0.6734,1.61648,0.73738,0.6088,0.66283,0.52308,1.53125,1.10646,1.68815,0.001651,0.001651,0.001651
255,329201,1.48433,0.66804,1.61297,0.73683,0.60863,0.66274,0.52315,1.53082,1.10585,1.68783,0.001618,0.001618,0.001618
256,329730,1.47148,0.66234,1.60702,0.73573,0.61063,0.66355,0.52335,1.53099,1.10572,1.68789,0.001585,0.001585,0.001585
257,330265,1.4931,0.66778,1.61282,0.73692,0.61057,0.66439,0.52392,1.53056,1.10453,1.68754,0.001552,0.001552,0.001552
258,336003,1.47632,0.6674,1.60759,0.73735,0.6112,0.66451,0.52449,1.52991,1.10397,1.68736,0.001519,0.001519,0.001519
259,336538,1.48023,0.6618,1.6057,0.73767,0.6129,0.66486,0.52425,1.52959,1.10355,1.68694,0.001486,0.001486,0.001486
260,337068,1.47634,0.66267,1.60305,0.7375,0.61267,0.66462,0.52436,1.52931,1.10263,1.68688,0.001453,0.001453,0.001453
261,337597,1.46434,0.66079,1.60666,0.73984,0.61186,0.66488,0.52461,1.52943,1.10246,1.68687,0.00142,0.00142,0.00142
262,338124,1.46613,0.6593,1.60043,0.74104,0.61116,0.66497,0.5249,1.52911,1.10166,1.68643,0.001387,0.001387,0.001387
263,338652,1.46466,0.65843,1.60329,0.74135,0.61093,0.66495,0.52475,1.52859,1.1009,1.68612,0.001354,0.001354,0.001354
264,339180,1.47127,0.65544,1.60719,0.73929,0.61293,0.66511,0.52505,1.52819,1.09995,1.68608,0.001321,0.001321,0.001321
265,339708,1.46317,0.65677,1.60011,0.74144,0.61104,0.6651,0.52512,1.52782,1.09924,1.68583,0.001288,0.001288,0.001288
266,340242,1.45486,0.65354,1.59703,0.74155,0.6112,0.66522,0.52531,1.52783,1.0983,1.68558,0.001255,0.001255,0.001255
267,340771,1.47007,0.65374,1.60374,0.73717,0.61545,0.66522,0.52552,1.52753,1.09776,1.68546,0.001222,0.001222,0.001222
268,341301,1.44856,0.64939,1.59936,0.7368,0.61593,0.6653,0.52554,1.52741,1.09776,1.68527,0.001189,0.001189,0.001189
269,345812,1.46646,0.65302,1.61052,0.73787,0.61516,0.66554,0.52573,1.52679,1.09726,1.68482,0.001156,0.001156,0.001156
270,346340,1.44786,0.64829,1.59629,0.73691,0.61634,0.66586,0.5259,1.52659,1.09675,1.68461,0.001123,0.001123,0.001123
271,346880,1.46056,0.65122,1.59901,0.73694,0.61732,0.66596,0.52589,1.52621,1.09636,1.68432,0.00109,0.00109,0.00109
272,347412,1.45341,0.64596,1.59904,0.73801,0.61629,0.66654,0.52628,1.52598,1.09581,1.68405,0.001057,0.001057,0.001057
273,351938,1.43701,0.64543,1.59343,0.7355,0.61842,0.66677,0.52674,1.52563,1.09553,1.68392,0.001024,0.001024,0.001024
274,352468,1.42546,0.6436,1.59597,0.73569,0.61895,0.66699,0.52677,1.52549,1.09518,1.6834,0.000991,0.000991,0.000991
275,355596,1.44131,0.64391,1.59226,0.73915,0.61653,0.6671,0.52698,1.52521,1.09447,1.68311,0.000958,0.000958,0.000958
276,356129,1.44112,0.64098,1.59737,0.73876,0.61636,0.66702,0.52698,1.52478,1.09372,1.68288,0.000925,0.000925,0.000925
277,356669,1.43465,0.64141,1.59672,0.74104,0.61518,0.66728,0.52729,1.52466,1.09325,1.68277,0.000892,0.000892,0.000892
278,357195,1.44019,0.6416,1.59337,0.73688,0.61837,0.6676,0.5277,1.52476,1.09284,1.68255,0.000859,0.000859,0.000859
279,357726,1.44975,0.64042,1.59607,0.73798,0.6169,0.66788,0.52779,1.52453,1.09221,1.68245,0.000826,0.000826,0.000826
280,360631,1.43898,0.63933,1.5968,0.73725,0.61804,0.66796,0.52762,1.52415,1.09124,1.68213,0.000793,0.000793,0.000793
281,361179,1.45347,0.63911,1.59831,0.73862,0.61742,0.67855,0.5362,1.52372,1.09032,1.6817,0.00076,0.00076,0.00076
282,361720,1.43509,0.63754,1.59043,0.73343,0.62029,0.67783,0.53558,1.52353,1.08963,1.68148,0.000727,0.000727,0.000727
283,362252,1.44284,0.64034,1.59448,0.73288,0.62233,0.67747,0.53542,1.52295,1.08894,1.6813,0.000694,0.000694,0.000694
284,362781,1.43241,0.63868,1.59067,0.73446,0.62142,0.67788,0.53582,1.52273,1.08904,1.68099,0.000661,0.000661,0.000661
285,363317,1.42873,0.63074,1.59141,0.73458,0.62245,0.67931,0.53627,1.52278,1.08859,1.6808,0.000628,0.000628,0.000628
286,363851,1.42605,0.63147,1.59097,0.73493,0.62173,0.67943,0.53644,1.52239,1.08843,1.68057,0.000595,0.000595,0.000595
287,367180,1.43448,0.63337,1.58852,0.73393,0.62204,0.67998,0.53645,1.52224,1.08766,1.6804,0.000562,0.000562,0.000562
288,367710,1.4259,0.6294,1.58433,0.73741,0.62125,0.6805,0.53672,1.52208,1.08698,1.68008,0.000529,0.000529,0.000529
289,373347,1.40962,0.62337,1.58315,0.73694,0.62097,0.6802,0.53677,1.52163,1.08627,1.68004,0.000496,0.000496,0.000496
290,373874,1.43115,0.6278,1.59392,0.7356,0.62212,0.68034,0.53685,1.52126,1.08559,1.67979,0.000463,0.000463,0.000463
291,374428,1.36935,0.6428,1.59366,0.73622,0.62381,0.68232,0.53814,1.52114,1.0841,1.67952,0.00043,0.00043,0.00043
292,374955,1.36985,0.64183,1.58814,0.73705,0.62387,0.68261,0.53835,1.52078,1.08289,1.67912,0.000397,0.000397,0.000397
293,375483,1.35932,0.62762,1.58576,0.73628,0.6262,0.68335,0.53861,1.52035,1.08134,1.67897,0.000364,0.000364,0.000364
294,378779,1.36118,0.62525,1.58456,0.73733,0.6258,0.68383,0.53908,1.52048,1.0803,1.67898,0.000331,0.000331,0.000331
295,379306,1.35256,0.62478,1.58158,0.73954,0.62468,0.68392,0.53938,1.52004,1.07896,1.67865,0.000298,0.000298,0.000298
296,382916,1.35042,0.62413,1.58726,0.73618,0.62671,0.69134,0.54571,1.51947,1.07709,1.6785,0.000265,0.000265,0.000265
297,383440,1.36234,0.62525,1.5899,0.73741,0.62611,0.69181,0.5459,1.51931,1.07615,1.6786,0.000232,0.000232,0.000232
298,387251,1.35425,0.6269,1.5867,0.73628,0.62802,0.69208,0.54573,1.51916,1.07484,1.67813,0.000199,0.000199,0.000199
299,387774,1.35019,0.61962,1.57803,0.73754,0.62662,0.69244,0.54599,1.5192,1.07331,1.67788,0.000166,0.000166,0.000166
300,392200,1.35508,0.61919,1.58194,0.73936,0.62608,0.69305,0.54652,1.51881,1.07217,1.67745,0.000133,0.000133,0.000133
