epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,25247.1,1.17755,1.02762,1.47054,0.71383,0.54232,0.57935,0.41625,1.1631,1.36099,1.56993,0.008779,0.008779,0.008779
39,25558.9,1.17808,1.00822,1.46675,0.66932,0.56069,0.58383,0.4193,1.1608,1.3501,1.56971,0.008746,0.008746,0.008746
40,25872.1,1.17783,1.01299,1.46232,0.7162,0.54719,0.58367,0.41612,1.15476,1.36475,1.56352,0.008713,0.008713,0.008713
41,26190.5,1.17395,1.0066,1.46163,0.72095,0.54397,0.57553,0.41704,1.15203,1.33195,1.56353,0.00868,0.00868,0.00868
42,28857.6,1.1702,1.00606,1.46109,0.70836,0.567,0.59045,0.42367,1.14897,1.33393,1.56212,0.008647,0.008647,0.008647
43,29168.2,1.16428,1.00437,1.46001,0.71284,0.55444,0.59683,0.42711,1.14353,1.3192,1.55368,0.008614,0.008614,0.008614
44,29476.8,1.15693,1.00147,1.4542,0.75617,0.54187,0.59311,0.42638,1.13778,1.32366,1.54893,0.008581,0.008581,0.008581
45,29795.2,1.1668,0.99832,1.45168,0.73402,0.5499,0.59893,0.4305,1.13873,1.29809,1.55037,0.008548,0.008548,0.008548
46,30104.4,1.1557,0.98843,1.4563,0.70126,0.5799,0.59495,0.42937,1.13573,1.29244,1.54931,0.008515,0.008515,0.008515
47,30453.9,1.15683,0.9839,1.4443,0.73395,0.55834,0.59181,0.43017,1.13379,1.28816,1.5463,0.008482,0.008482,0.008482
48,30854.8,1.15616,0.98724,1.44326,0.72839,0.56307,0.59438,0.43204,1.13215,1.28662,1.5435,0.008449,0.008449,0.008449
49,31183.4,1.14496,0.98676,1.4464,0.72489,0.55961,0.59015,0.42818,1.13261,1.28825,1.54452,0.008416,0.008416,0.008416
50,31494.3,1.14977,0.96867,1.43713,0.74019,0.55815,0.59433,0.43028,1.12924,1.28712,1.54215,0.008383,0.008383,0.008383
51,31809.7,1.14161,0.96415,1.43857,0.72845,0.56623,0.59747,0.43332,1.12743,1.26243,1.54222,0.00835,0.00835,0.00835
52,32118.3,1.14362,0.97217,1.43958,0.74226,0.5574,0.60218,0.43798,1.1248,1.25917,1.54021,0.008317,0.008317,0.008317
53,32436.6,1.14115,0.96935,1.43714,0.72486,0.56884,0.60383,0.43908,1.1218,1.26303,1.5355,0.008284,0.008284,0.008284
54,32744.9,1.13819,0.9632,1.43545,0.73434,0.56331,0.60582,0.43978,1.1197,1.26441,1.53371,0.008251,0.008251,0.008251
55,33062.9,1.1423,0.96033,1.42983,0.6981,0.59385,0.60764,0.44201,1.11766,1.27228,1.53089,0.008218,0.008218,0.008218
56,35288.2,1.13026,0.94775,1.42854,0.71467,0.5894,0.61119,0.44576,1.11616,1.27113,1.53068,0.008185,0.008185,0.008185
57,35594.9,1.13474,0.95357,1.42641,0.69977,0.60062,0.60688,0.44533,1.11436,1.27447,1.52975,0.008152,0.008152,0.008152
58,35924.2,1.12884,0.952,1.43015,0.71172,0.59142,0.60921,0.44637,1.11225,1.26772,1.5288,0.008119,0.008119,0.008119
59,36976.2,1.1248,0.94557,1.42863,0.72483,0.58102,0.6063,0.44582,1.11231,1.26484,1.52872,0.008086,0.008086,0.008086
60,37284.5,1.11992,0.93758,1.42772,0.7393,0.57298,0.60535,0.4459,1.11227,1.26057,1.52845,0.008053,0.008053,0.008053
61,37598.2,1.1227,0.93853,1.42417,0.74048,0.57468,0.60803,0.4466,1.11187,1.25818,1.52785,0.00802,0.00802,0.00802
62,41493.3,1.12373,0.93007,1.41979,0.74574,0.57238,0.61198,0.44899,1.11034,1.25622,1.5264,0.007987,0.007987,0.007987
63,41815.7,1.12051,0.94319,1.42991,0.74774,0.575,0.61072,0.44919,1.10884,1.25516,1.52488,0.007954,0.007954,0.007954
64,42124.5,1.11615,0.9278,1.41833,0.75129,0.5753,0.61346,0.45056,1.107,1.25368,1.52345,0.007921,0.007921,0.007921
65,42451.8,1.12096,0.94675,1.4265,0.74769,0.57633,0.61487,0.45114,1.10489,1.2502,1.52236,0.007888,0.007888,0.007888
66,42760.5,1.11314,0.93177,1.42697,0.71088,0.59662,0.61476,0.45178,1.10317,1.24612,1.52104,0.007855,0.007855,0.007855
67,43081.7,1.1109,0.91789,1.41196,0.68419,0.59093,0.61455,0.4524,1.10207,1.24641,1.52031,0.007822,0.007822,0.007822
68,44159.3,1.11099,0.92526,1.41737,0.69002,0.59363,0.61272,0.45189,1.10109,1.24535,1.51965,0.007789,0.007789,0.007789
69,44475,1.11117,0.91315,1.40383,0.68352,0.59635,0.61425,0.4532,1.09958,1.24464,1.51842,0.007756,0.007756,0.007756
70,44784.3,1.10862,0.91652,1.41278,0.70142,0.60168,0.61345,0.45302,1.09872,1.24309,1.5177,0.007723,0.007723,0.007723
71,45099.6,1.11263,0.91792,1.40936,0.69738,0.6001,0.61383,0.45362,1.09815,1.24221,1.51722,0.00769,0.00769,0.00769
72,47678.8,1.1023,0.90427,1.40949,0.69972,0.6011,0.61393,0.45369,1.09719,1.23961,1.51619,0.007657,0.007657,0.007657
73,48001.5,1.10433,0.91589,1.4079,0.70026,0.60379,0.61514,0.45453,1.0966,1.2378,1.51573,0.007624,0.007624,0.007624
74,48310,1.10197,0.91316,1.41304,0.70221,0.60279,0.61638,0.45527,1.09618,1.23489,1.5151,0.007591,0.007591,0.007591
75,48619.4,1.10017,0.90703,1.41572,0.69842,0.60468,0.61702,0.45531,1.09551,1.23245,1.51462,0.007558,0.007558,0.007558
76,49554.4,1.09735,0.90295,1.40454,0.69967,0.60527,0.61845,0.45663,1.09515,1.23222,1.51428,0.007525,0.007525,0.007525
77,49863.6,1.09035,0.90353,1.4013,0.70021,0.60531,0.61965,0.45792,1.09472,1.23174,1.5137,0.007492,0.007492,0.007492
78,50180.8,1.09479,0.90146,1.39767,0.69801,0.60639,0.62041,0.45844,1.09426,1.22984,1.51281,0.007459,0.007459,0.007459
79,50489.3,1.0869,0.89746,1.39526,0.70348,0.6048,0.62295,0.46016,1.09367,1.22871,1.51224,0.007426,0.007426,0.007426
80,50801.3,1.09001,0.89158,1.39784,0.70344,0.60553,0.6234,0.4607,1.09329,1.2276,1.51136,0.007393,0.007393,0.007393
81,51111.4,1.10144,0.89989,1.3973,0.70541,0.60564,0.62299,0.46093,1.09296,1.22614,1.5109,0.00736,0.00736,0.00736
82,51425.4,1.08449,0.88709,1.39769,0.70425,0.60702,0.62368,0.46178,1.09258,1.22434,1.51047,0.007327,0.007327,0.007327
83,51756.5,1.08681,0.88677,1.39515,0.70072,0.6091,0.62328,0.46164,1.09221,1.22371,1.51018,0.007294,0.007294,0.007294
84,52062.7,1.08368,0.88706,1.40052,0.70626,0.60615,0.62352,0.46196,1.09181,1.2236,1.50997,0.007261,0.007261,0.007261
85,52373.2,1.0862,0.88723,1.39944,0.70625,0.60557,0.62314,0.4621,1.09134,1.22379,1.50957,0.007228,0.007228,0.007228
86,53737.8,1.08735,0.88544,1.40292,0.70687,0.60584,0.62411,0.46269,1.09074,1.22175,1.50898,0.007195,0.007195,0.007195
87,54064.9,1.08175,0.87976,1.39014,0.71118,0.60421,0.62434,0.46333,1.09018,1.2211,1.50828,0.007162,0.007162,0.007162
88,54373.4,1.08185,0.88396,1.38995,0.71067,0.60426,0.62385,0.46339,1.08985,1.22006,1.50781,0.007129,0.007129,0.007129
89,54687.5,1.08124,0.87828,1.38835,0.70847,0.6044,0.6244,0.46357,1.08983,1.21859,1.50752,0.007096,0.007096,0.007096
90,58382.4,1.07822,0.88032,1.38898,0.70934,0.60492,0.62549,0.46445,1.08955,1.21722,1.50724,0.007063,0.007063,0.007063
91,60031.4,1.08557,0.87903,1.3882,0.71033,0.60657,0.62637,0.46514,1.08934,1.21583,1.50675,0.00703,0.00703,0.00703
92,60342.4,1.07298,0.87193,1.38368,0.70972,0.60451,0.62679,0.46568,1.08895,1.21444,1.50637,0.006997,0.006997,0.006997
93,61049.5,1.06382,0.86155,1.38426,0.70966,0.60532,0.62851,0.4665,1.0885,1.213,1.50596,0.006964,0.006964,0.006964
94,61389.1,1.06993,0.87325,1.39024,0.71057,0.60529,0.62826,0.46644,1.08829,1.21219,1.50549,0.006931,0.006931,0.006931
