epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,29461.1,1.67288,0.82234,1.65765,0.75342,0.63681,0.70984,0.5354,1.54999,1.03801,1.68422,0.007954,0.007954,0.007954
64,29706.8,1.66136,0.81045,1.64838,0.76067,0.6317,0.71101,0.53555,1.54943,1.03734,1.68355,0.007921,0.007921,0.007921
65,29965.7,1.67831,0.8237,1.66405,0.75486,0.63154,0.70859,0.5386,1.54788,1.03852,1.6831,0.007888,0.007888,0.007888
66,30209.1,1.66496,0.81467,1.65683,0.74496,0.6339,0.70735,0.53846,1.54742,1.03758,1.68254,0.007855,0.007855,0.007855
67,30464.6,1.65541,0.80536,1.64461,0.75615,0.62609,0.70973,0.53825,1.54665,1.03726,1.68258,0.007822,0.007822,0.007822
68,31481.2,1.66773,0.8135,1.65193,0.75841,0.62431,0.71108,0.53901,1.54519,1.03438,1.68211,0.007789,0.007789,0.007789
69,31733.1,1.66175,0.80463,1.63991,0.75238,0.62725,0.71186,0.53879,1.54438,1.03394,1.68187,0.007756,0.007756,0.007756
70,31978.1,1.65552,0.80506,1.64491,0.74381,0.63463,0.71235,0.53897,1.54308,1.03342,1.68093,0.007723,0.007723,0.007723
71,32228.1,1.67106,0.80648,1.6466,0.74259,0.63575,0.71263,0.53942,1.54281,1.03263,1.68089,0.00769,0.00769,0.00769
72,32474.8,1.65736,0.79953,1.64411,0.73812,0.64065,0.71253,0.53969,1.54315,1.03227,1.68057,0.007657,0.007657,0.007657
73,32724.6,1.66138,0.80536,1.64343,0.74889,0.63303,0.71253,0.54028,1.54377,1.03228,1.68117,0.007624,0.007624,0.007624
74,32969.4,1.63473,0.80145,1.63675,0.75412,0.63039,0.71416,0.54136,1.54434,1.03216,1.68147,0.007591,0.007591,0.007591
75,33215.1,1.64385,0.80557,1.64299,0.75598,0.63188,0.71427,0.54134,1.54427,1.03202,1.68169,0.007558,0.007558,0.007558
76,33465.4,1.64126,0.79689,1.63984,0.7557,0.63286,0.7145,0.54156,1.54437,1.03213,1.68209,0.007525,0.007525,0.007525
77,33708.6,1.63077,0.79803,1.63516,0.75604,0.63682,0.71442,0.54169,1.544,1.03236,1.68171,0.007492,0.007492,0.007492
78,33961.4,1.64907,0.79568,1.6342,0.75429,0.63719,0.71542,0.54228,1.54387,1.03259,1.68182,0.007459,0.007459,0.007459
