epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,20470.2,1.68534,0.82496,1.66203,0.74146,0.61499,0.69769,0.52791,1.53987,1.06733,1.67245,0.008185,0.008185,0.008185
57,20700.1,1.69776,0.83331,1.66309,0.73779,0.61662,0.69316,0.52496,1.54215,1.06579,1.67563,0.008152,0.008152,0.008152
58,20946.2,1.68438,0.8336,1.66324,0.71655,0.63476,0.69356,0.52509,1.54325,1.06363,1.67841,0.008119,0.008119,0.008119
59,21181.9,1.67391,0.82779,1.66113,0.73678,0.62427,0.68641,0.52366,1.54057,1.06435,1.6781,0.008086,0.008086,0.008086
60,21411.4,1.66406,0.82671,1.65468,0.72663,0.62649,0.67864,0.51951,1.53719,1.06345,1.67543,0.008053,0.008053,0.008053
61,21655.3,1.67641,0.82488,1.65835,0.74154,0.61657,0.67654,0.518,1.53634,1.06239,1.6746,0.00802,0.00802,0.00802
62,21890.7,1.68796,0.81954,1.65851,0.73297,0.62259,0.67645,0.51716,1.53516,1.05999,1.67341,0.007987,0.007987,0.007987
63,22133.8,1.68115,0.82852,1.66299,0.73774,0.61881,0.68206,0.51946,1.53517,1.06008,1.67303,0.007954,0.007954,0.007954
64,22364.2,1.67508,0.81976,1.65761,0.73224,0.62514,0.68685,0.52136,1.53465,1.06042,1.67407,0.007921,0.007921,0.007921
65,22604.8,1.68546,0.83386,1.6686,0.72213,0.63286,0.68222,0.5206,1.53312,1.05701,1.67343,0.007888,0.007888,0.007888
66,22835.1,1.67165,0.82108,1.66452,0.72817,0.62572,0.67939,0.51965,1.53318,1.0558,1.67326,0.007855,0.007855,0.007855
67,23075.5,1.66375,0.80869,1.65056,0.7206,0.63087,0.67805,0.52051,1.53234,1.05564,1.67391,0.007822,0.007822,0.007822
68,23572.8,1.6755,0.81919,1.65925,0.7229,0.63181,0.67886,0.52156,1.53093,1.05421,1.6739,0.007789,0.007789,0.007789
69,23807.3,1.67195,0.80958,1.64552,0.72324,0.6335,0.6772,0.52043,1.52958,1.05352,1.67304,0.007756,0.007756,0.007756
70,24038.4,1.66772,0.81329,1.65557,0.72262,0.63398,0.67686,0.52038,1.5291,1.05352,1.67252,0.007723,0.007723,0.007723
71,24281.2,1.67879,0.81474,1.65255,0.72013,0.63588,0.67799,0.52171,1.52872,1.05358,1.67205,0.00769,0.00769,0.00769
72,24522.8,1.66961,0.80819,1.65267,0.73068,0.62873,0.67806,0.52169,1.52839,1.05377,1.67186,0.007657,0.007657,0.007657
73,24757.8,1.67534,0.8142,1.65661,0.73946,0.62406,0.6786,0.52249,1.52807,1.05334,1.67167,0.007624,0.007624,0.007624
74,24987.3,1.65147,0.81045,1.65281,0.74323,0.62257,0.67851,0.52287,1.52784,1.05174,1.67167,0.007591,0.007591,0.007591
75,25217,1.6536,0.80969,1.65346,0.74137,0.62437,0.67861,0.52318,1.52691,1.05132,1.67141,0.007558,0.007558,0.007558
76,25451,1.65606,0.80669,1.65296,0.73549,0.62839,0.68421,0.52548,1.52744,1.05097,1.67185,0.007525,0.007525,0.007525
77,25681.3,1.64225,0.80631,1.6461,0.74358,0.62324,0.68143,0.52349,1.52694,1.05023,1.67141,0.007492,0.007492,0.007492
78,25925.6,1.66841,0.80852,1.64895,0.74436,0.6233,0.69104,0.52744,1.52614,1.04965,1.67102,0.007459,0.007459,0.007459
79,26156.5,1.64836,0.80518,1.64255,0.74162,0.6243,0.68651,0.5251,1.52504,1.04898,1.67076,0.007426,0.007426,0.007426
80,26482.7,1.65723,0.80189,1.64381,0.74621,0.62263,0.68692,0.52601,1.52413,1.04883,1.66968,0.007393,0.007393,0.007393
81,26715.3,1.67909,0.81156,1.65006,0.74665,0.62235,0.68735,0.52778,1.52435,1.04862,1.66981,0.00736,0.00736,0.00736
82,26954.4,1.64438,0.80079,1.64621,0.74592,0.6232,0.68794,0.52716,1.52485,1.04851,1.66991,0.007327,0.007327,0.007327
83,27755.8,1.65525,0.79923,1.6456,0.74137,0.62742,0.69243,0.52876,1.5243,1.04851,1.66983,0.007294,0.007294,0.007294
84,27987,1.6508,0.80046,1.64932,0.74305,0.62453,0.69228,0.52983,1.52415,1.04891,1.6697,0.007261,0.007261,0.007261
85,28224.8,1.65681,0.79947,1.65032,0.74093,0.62712,0.69215,0.53056,1.52359,1.04878,1.66908,0.007228,0.007228,0.007228
86,28884.1,1.64196,0.79738,1.6477,0.74095,0.6281,0.69355,0.53102,1.52385,1.04889,1.66897,0.007195,0.007195,0.007195
87,29130.6,1.65307,0.79845,1.64731,0.74116,0.6281,0.69339,0.53103,1.52363,1.04889,1.66883,0.007162,0.007162,0.007162
88,29362.4,1.64724,0.80052,1.64557,0.74446,0.62665,0.69392,0.53127,1.52346,1.04867,1.66878,0.007129,0.007129,0.007129
89,29596.9,1.6485,0.79269,1.64158,0.74213,0.62744,0.69436,0.53216,1.52334,1.04841,1.66873,0.007096,0.007096,0.007096
90,30535.1,1.64132,0.79661,1.64225,0.74178,0.6279,0.69391,0.5319,1.52364,1.04779,1.66836,0.007063,0.007063,0.007063
91,30774,1.66943,0.79564,1.64743,0.74493,0.62742,0.68874,0.52955,1.52321,1.04774,1.66793,0.00703,0.00703,0.00703
92,31408.5,1.64144,0.79321,1.63871,0.75075,0.62536,0.68888,0.5297,1.52292,1.04786,1.66761,0.006997,0.006997,0.006997
